code,city,year,population,gdp,gdpp,gdpg
130600,保定市,2009,1155.28,17300023,15770,11
130600,保定市,2010,1161.01,20503000,18451,14
130600,保定市,2011,1160.7,24499000,21796,12
130600,保定市,2012,1172.1,27209000,24053,10.5
130600,保定市,2013,1163.9,29043115,24951,6.74
130600,保定市,2014,1196.6,30352036,26501,7.1
130600,保定市,2015,1202.19,30003400,29067,7
130600,保定市,2016,1207,34771269,29992,7.2
130600,保定市,2017,1199,13573495,NA,NA
130600,保定市,2018,1208,35897885,31057,6.6
530500,保山市,1999,NA,NA,NA,NA
530500,保山市,2000,234.46,704255,NA,NA
530500,保山市,2001,235.93,758640,NA,NA
530500,保山市,2002,237.55,810870,3425,7.6
530500,保山市,2003,239.25,873000,3662,8.2
530500,保山市,2004,241.13,980830,4084,9.4
530500,保山市,2005,242.49,1174226,4954,13.1
530500,保山市,2006,244.3,1354865,5541,13.4
530500,保山市,2007,246.42,1623779,6630,13.9
530500,保山市,2008,248.22,1940496,7898,13.1
530500,保山市,2009,250.23,2216546,8972,13.1
530500,保山市,2010,252.7,2608992,10469,12.5
530500,保山市,2011,254.2,3196451,12705,13.1
530500,保山市,2012,255.6,3899564,15397,15.1
530500,保山市,2013,256.9,4497419,17500,15.33
530500,保山市,2014,258.8,5009758,19566,11.2
530500,保山市,2015,259.1,5519581,21444,11.5
530500,保山市,2016,261,6133904,23692,11.1
530500,保山市,2017,263,2604239,NA,NA
530500,保山市,2018,264,7381448,28168,9.5
411500,信阳市,1999,772.97,2389627,NA,7.67
411500,信阳市,2000,770.87,2610514,NA,9.6
411500,信阳市,2001,775.8,2636800,NA,NA
411500,信阳市,2002,780.59,3119211,4009,16.6
411500,信阳市,2003,785.7,3471173,4462,9.1
411500,信阳市,2004,794.85,4342689,5553,13.6
411500,信阳市,2005,803.79,5085635,6476,13
411500,信阳市,2006,817.38,5883499,7258,13.82
411500,信阳市,2007,834.96,6990260,10539,13.1
411500,信阳市,2008,845.21,8667899,13015,12.21
411500,信阳市,2009,860.99,9289974,13780,12
411500,信阳市,2010,870.22,10918323,16936,11.6
411500,信阳市,2011,284.6,12576828,20603,11.1
411500,信阳市,2012,855.2,13973205,22347,10.5
411500,信阳市,2013,859.8,15811632,18386,13.16
411500,信阳市,2014,890.4,17573375,27490,8.99
411500,信阳市,2015,897.96,18777440,30157,8.97
411500,信阳市,2016,908,20378010,31733,8.32
411500,信阳市,2017,911,5867475,NA,NA
411500,信阳市,2018,912,23877965,36941,8.3
469003,儋州市,2015,96.15,2317313,25813,8.4
469003,儋州市,2016,95,2577835,28770,7.7
469003,儋州市,2017,96,NA,NA,NA
469003,儋州市,2018,97,3229693,35569,7.5
650200,克拉玛依市,1999,26.86,1019903,NA,7.5
650200,克拉玛依市,2000,27.63,1385868,NA,6.9
650200,克拉玛依市,2001,28.43,1675526,NA,NA
650200,克拉玛依市,2002,29,1704788,62493,5.2
650200,克拉玛依市,2003,30.6,2162707,50967,5.1
650200,克拉玛依市,2004,30.58,2962020,66674,8.31
650200,克拉玛依市,2005,29.74,3857256,88562,8.8
650200,克拉玛依市,2006,32.32,4732562,96006,9
650200,克拉玛依市,2007,35.34,5151297,98938,12
650200,克拉玛依市,2008,38.62,6612062,100216,9.8
650200,克拉玛依市,2009,39.35,4802909,87000,-1.2
650200,克拉玛依市,2010,37.51,7113531,121387,17.4
650200,克拉玛依市,2011,37.8,8016855,129105,3.5
650200,克拉玛依市,2012,37.6,8107054,135018,6
650200,克拉玛依市,2013,37.9,8531091,224502,5.23
650200,克拉玛依市,2014,39,8476725,153084,1.5
650200,克拉玛依市,2015,29.97,6294299,131014,0.5
650200,克拉玛依市,2016,30,6209989,137307,2.3
650200,克拉玛依市,2017,31,7445034,NA,NA
650200,克拉玛依市,2018,31,8981420,153647,6.7
341500,六安市,1999,655.65,1791815,NA,NA
341500,六安市,2000,662.11,1709000,NA,-7.1
341500,六安市,2001,664.88,1806100,NA,NA
341500,六安市,2002,667.75,1962260,2943,8
341500,六安市,2003,669.5,2090680,3127,5.6
341500,六安市,2004,675.14,2531000,3765,14
341500,六安市,2005,681,3128200,5094,12.1
341500,六安市,2006,686.73,3563500,5824,14.02
341500,六安市,2007,695.51,4352900,7216,15.34
341500,六安市,2008,701.64,5339470,7473,13.81
341500,六安市,2009,705.89,5840232,9637,13.34
341500,六安市,2010,704.82,6761209,12047,13.7
341500,六安市,2011,709.6,8210200,14586,12.3
341500,六安市,2012,710.3,9182000,16248,11
341500,六安市,2013,716.7,10102100,14089,10.02
341500,六安市,2014,720.5,10958100,19211,7.9
341500,六安市,2015,717.73,10164885,21524,6.93
341500,六安市,2016,587,11081469,23298,7.2
341500,六安市,2017,588,5320556,NA,NA
341500,六安市,2018,589,12880538,26731,7.64
520200,六盘水市,1999,273.99,745294,NA,8.92
520200,六盘水市,2000,283.48,815053,NA,9.7
520200,六盘水市,2001,286.27,905076,NA,NA
520200,六盘水市,2002,289.05,1011188,3454,10
520200,六盘水市,2003,292.62,1170820,3956,13.7
520200,六盘水市,2004,295.51,1510957,5052,18.2
520200,六盘水市,2005,297.17,2075507,6879,17.5
520200,六盘水市,2006,300.43,2539238,8363,18
520200,六盘水市,2007,308.96,3008419,9844,16
520200,六盘水市,2008,312.97,3842663,12944,15
520200,六盘水市,2009,319.35,4301556,14422,11.5
520200,六盘水市,2010,319.2,5006319,NA,15.8
520200,六盘水市,2011,321.4,6138561,21522,16.6
520200,六盘水市,2012,322.5,7386526,25877,16
520200,六盘水市,2013,325.4,8821100,27142,19.42
520200,六盘水市,2014,328.3,10427300,36228,14.1
520200,六盘水市,2015,333.4,12010800,41618,11.8
520200,六盘水市,2016,340,13137000,45325,12
520200,六盘水市,2017,342,4673400,NA,NA
520200,六盘水市,2018,349,15256900,52059,8.8
620100,兰州市,1999,287.59,2752498,NA,8.03
620100,兰州市,2000,290.67,3094316,NA,9.5
620100,兰州市,2001,296.51,3487465,NA,NA
620100,兰州市,2002,300.95,3867843,12588,10.4
620100,兰州市,2003,304.36,4400803,14540,11
620100,兰州市,2004,308.11,5046500,16479,11.4
620100,兰州市,2005,311.74,5670437,18296,12
620100,兰州市,2006,313.64,6384705,20419,12.01
620100,兰州市,2007,319.28,7327581,22325,12.5
620100,兰州市,2008,322.28,8462811,25628,11.51
620100,兰州市,2009,323.59,9259821,27904,10.8
620100,兰州市,2010,323.54,11003898,34009,12.8
620100,兰州市,2011,323.3,13600299,37570,14.9
620100,兰州市,2012,321.5,15638180,43175,11.3
620100,兰州市,2013,368.6,17762823,48138,13.59
620100,兰州市,2014,374.7,20009389,54771,10.4
620100,兰州市,2015,321.9,20959920,56972,9.1
620100,兰州市,2016,324,22642318,61207,8.3
620100,兰州市,2017,326,20965283,NA,NA
620100,兰州市,2018,328,27329373,73042,6.52
511000,内江市,1999,418.6,1331242,NA,6.98
511000,内江市,2000,419.92,1448017,NA,8.1
511000,内江市,2001,420.06,1604308,NA,NA
511000,内江市,2002,420.26,1782231,4242,11.1
511000,内江市,2003,421.25,2003189,4761,11.9
511000,内江市,2004,420.68,2435401,6156,13.19
511000,内江市,2005,420.32,2548349,6432,12.1
511000,内江市,2006,422.13,3012878,7598,14.68
511000,内江市,2007,423.83,3746111,9432,15
511000,内江市,2008,425.05,4882791,12309,15
511000,内江市,2009,425.61,5608849,14175,15.76
511000,内江市,2010,425.53,6902791,18022,20.1
511000,内江市,2011,426.1,8546836,23062,15.3
511000,内江市,2012,426.6,9781812,26341,13.6
511000,内江市,2013,426.8,10693429,25043,9.32
511000,内江市,2014,426,11567723,31024,8.91
511000,内江市,2015,420.43,11985784,32080,8
511000,内江市,2016,420,12976712,34667,7.61
511000,内江市,2017,415,4772911,NA,NA
511000,内江市,2018,412,14117521,37885,7.8
150000,内蒙古自治区,1999,1204.64,6928611,NA,34.79
150000,内蒙古自治区,2000,1208.2,7553366,NA,10
150000,内蒙古自治区,2001,1603.83,11966399,NA,NA
150000,内蒙古自治区,2002,1615.96,15047277,NA,NA
150000,内蒙古自治区,2003,2102.62,21959940,NA,NA
150000,内蒙古自治区,2004,2082.4,NA,NA,NA
150000,内蒙古自治区,2005,2076.81,NA,NA,NA
150000,内蒙古自治区,2006,2102.82,NA,NA,NA
150000,内蒙古自治区,2007,2133.22,NA,NA,NA
150000,内蒙古自治区,2008,2158.02,NA,NA,NA
150000,内蒙古自治区,2009,2157.33,NA,NA,NA
150000,内蒙古自治区,2010,2175.84,NA,NA,NA
150000,内蒙古自治区,2011,2192.3,142342639,NA,NA
150000,内蒙古自治区,2012,2181.7,162960050,NA,NA
150000,内蒙古自治区,2013,2173.8,173066291,79607,6.2
150000,内蒙古自治区,2014,2179.7,181154243,790196,NA
150000,内蒙古自治区,2015,2154.12,NA,NA,NA
150000,内蒙古自治区,2016,NA,NA,NA,NA
150000,内蒙古自治区,2017,NA,NA,NA,NA
150000,内蒙古自治区,2018,NA,NA,NA,NA
150200,包头市,1999,203.01,2140579,NA,7.26
150200,包头市,2000,204.35,2283658,NA,9.8
150200,包头市,2001,206.16,2485728,NA,NA
150200,包头市,2002,208.02,3330196,14315,20.6
150200,包头市,2003,238.13,4501914,19089,31.5
150200,包头市,2004,210.24,6083255,28998,28.5
150200,包头市,2005,209.32,8486991,40457,28.6
150200,包头市,2006,212.41,10101178,47902,18.5
150200,包头市,2007,214.6,12771982,59719,19.9
150200,包头市,2008,217.76,17600038,70004,19.6
150200,包头市,2009,219.59,21687980,84979,17.6
150200,包头市,2010,219.8,24608100,94269,16
150200,包头市,2011,221.8,30054000,112372,15.5
150200,包头市,2012,223.5,34095400,125709,12.6
150200,包头市,2013,225,35030200,155690,2.74
150200,包头市,2014,223.7,36363100,130676,8.5
150200,包头市,2015,223.86,37219300,132253,8.14
150200,包头市,2016,224,38676300,136021,7.6
150200,包头市,2017,224,24190700,NA,NA
150200,包头市,2018,224,29517900,102379,6.8
110000,北京市,1999,1249.9,21744600,NA,10.23
110000,北京市,2000,1107.53,24787600,NA,11
110000,北京市,2001,1122.3,28456500,NA,NA
110000,北京市,2002,1136.3,32127100,28449,10.4
110000,北京市,2003,1148.82,36631000,32061,10.7
110000,北京市,2004,1162.89,42833100,37058,13.23
110000,北京市,2005,1180.7,68863101,45444,11.8
110000,北京市,2006,1197.6,78702835,50467,12.8
110000,北京市,2007,1213.26,93533200,58204,13.34
110000,北京市,2008,1299.85,104880500,63029,8.95
110000,北京市,2009,1245.83,121530000,70452,10.2
110000,北京市,2010,1257.8,141135800,75943,10.3
110000,北京市,2011,1277.9,162519300,81658,8.1
110000,北京市,2012,1297.5,178794000,87475,7.73
110000,北京市,2013,1316.3,195005600,148181,9.07
110000,北京市,2014,1333.4,213308300,99995,7.3
110000,北京市,2015,1345.2,230145900,106497,6.9
110000,北京市,2016,1363,256691300,118198,6.8
110000,北京市,2017,1359,280149400,NA,NA
110000,北京市,2018,1376,303199787,140211,6.6
450500,北海市,1999,139.52,1076779,NA,6.94
450500,北海市,2000,143.06,1136811,NA,7.7
450500,北海市,2001,144.71,1234378,NA,NA
450500,北海市,2002,145.49,1362296,9262,10.4
450500,北海市,2003,146.77,1401429,9590,11.8
450500,北海市,2004,147.87,1618918,10989,11.3
450500,北海市,2005,149.24,1816197,12225,15.2
450500,北海市,2006,152.06,1996407,13252,12.9
450500,北海市,2007,156.32,2465826,15897,18.8
450500,北海市,2008,157.71,3138785,20093,16.91
450500,北海市,2009,160.18,3177113,20093,16.1
450500,北海市,2010,166.84,3975762,25412,17.6
450500,北海市,2011,167.9,4965849,32103,18.2
450500,北海市,2012,168.1,6307923,40418,21.8
450500,北海市,2013,169.4,7349971,43491,16.52
450500,北海市,2014,169.3,8560135,53603,12.5
450500,北海市,2015,171.96,8920837,55248,11.4
450500,北海市,2016,174,10066500,61580,7.27
450500,北海市,2017,175,9651455,NA,NA
450500,北海市,2018,178,12133010,72581,8.29
420300,十堰市,1999,341.15,1674498,NA,-10.37
420300,十堰市,2000,340.82,1785023,NA,5.8
420300,十堰市,2001,337.26,2017700,NA,NA
420300,十堰市,2002,338.66,2315200,6850,13.9
420300,十堰市,2003,340.64,2423400,7052,4.1
420300,十堰市,2004,341.79,2909600,8513,16.3
420300,十堰市,2005,343.68,3066300,8922,2.7
420300,十堰市,2006,346.5,3381500,9759,8.3
420300,十堰市,2007,348.86,4114200,12745,16.4
420300,十堰市,2008,351.03,4876426,13892,10.7
420300,十堰市,2009,353.22,5509600,17015,14.1
420300,十堰市,2010,353.19,7367800,21267,19.5
420300,十堰市,2011,286.1,8512500,25427,11
420300,十堰市,2012,346,9556800,28471,8.2
420300,十堰市,2013,346.7,10805900,31141,13.07
420300,十堰市,2014,347,12008200,35604,9.5
420300,十堰市,2015,345.94,13001200,38431,9.5
420300,十堰市,2016,348,14291500,42083,8.9
420300,十堰市,2017,346,10794677,NA,NA
420300,十堰市,2018,347,17478200,51226,7.2
320100,南京市,1999,537.44,8994202,NA,8.45
320100,南京市,2000,544.89,10212983,NA,12.3
320100,南京市,2001,553.04,11503034,NA,NA
320100,南京市,2002,563.28,12975725,22858,10.9
320100,南京市,2003,572.23,15763300,27307,15
320100,南京市,2004,583.6,19100000,33050,17.3
320100,南京市,2005,595.8,24111100,40887,15.1
320100,南京市,2006,607.23,27737800,46114,15.1
320100,南京市,2007,617.17,32837300,53639,15.7
320100,南京市,2008,624.46,37750000,60808,12.1
320100,南京市,2009,629.77,42302608,67455,11.55
320100,南京市,2010,632.42,51306500,64037,13.06
320100,南京市,2011,636.4,61455200,76263,12
320100,南京市,2012,638.5,72015700,88525,11.7
320100,南京市,2013,643.1,80117800,124600,11.25
320100,南京市,2014,648.7,88207500,107545,10.1
320100,南京市,2015,653.4,97207700,118171,9.3
320100,南京市,2016,663,105030200,127264,8
320100,南京市,2017,681,117151000,NA,NA
320100,南京市,2018,697,128204000,152886,8
511300,南充市,1999,709.97,1585377,NA,9.02
511300,南充市,2000,709.21,1767797,NA,7.1
511300,南充市,2001,709.65,2000900,NA,NA
511300,南充市,2002,714.45,2191069,3077,10.6
511300,南充市,2003,717.73,2503236,3393,12.2
511300,南充市,2004,724.77,3070864,5101,12.8
511300,南充市,2005,728.94,3352726,5409,12.8
511300,南充市,2006,733.96,3964607,6384,13.6
511300,南充市,2007,742.11,5081290,8234,14.44
511300,南充市,2008,749.49,6019472,9687,14.3
511300,南充市,2009,753.51,6862762,10982,14.9
511300,南充市,2010,751.72,8278238,13212,15.3
511300,南充市,2011,756.2,10294802,16386,15.3
511300,南充市,2012,759.6,11803603,18757,14.2
511300,南充市,2013,759,13285528,17504,12.55
511300,南充市,2014,759,14320202,22639,7.25
511300,南充市,2015,742.33,15162016,23881,7.6
511300,南充市,2016,741,16514004,25871,7.2
511300,南充市,2017,733,6692215,NA,NA
511300,南充市,2018,728,20060333,31203,9
450100,南宁市,1999,285.87,2745506,NA,10.49
450100,南宁市,2000,291.41,2943002,NA,9.3
450100,南宁市,2001,294.56,3247856,NA,NA
450100,南宁市,2002,297.71,3560670,12024,11.5
450100,南宁市,2003,614.67,5025271,7874,10.9
450100,南宁市,2004,648.85,5888588,9126,13.2
450100,南宁市,2005,659.54,7233557,11057,13.4
450100,南宁市,2006,671.89,8701481,13071,16.4
450100,南宁市,2007,683.51,10690099,15774,17.2
450100,南宁市,2008,691.69,13162137,19142,14.5
450100,南宁市,2009,697.9,15247144,21945,15.1
450100,南宁市,2010,707.37,18002613,25622,14.2
450100,南宁市,2011,711.5,22114358,31172,13.5
450100,南宁市,2012,713.5,25031812,35133,12.3
450100,南宁市,2013,724.4,28035444,38723,12
450100,南宁市,2014,729.7,31482973,43303,8.5
450100,南宁市,2015,740.23,34100859,49066,8.6
450100,南宁市,2016,752,37033300,52723,5.9
450100,南宁市,2017,757,34107409,NA,NA
450100,南宁市,2018,771,40269053,55901,5.4
350700,南平市,1999,301.71,2149324,NA,3.47
350700,南平市,2000,304.08,2227808,NA,2.5
350700,南平市,2001,304.59,2408847,NA,NA
350700,南平市,2002,304.47,2549835,8409,11.5
350700,南平市,2003,304.47,2826381,9917,11.1
350700,南平市,2004,304.41,3216960,11209,11.1
350700,南平市,2005,305.07,3480016,12083,10.2
350700,南平市,2006,305.27,3931859,13652,11.8
350700,南平市,2007,306.33,4665770,16201,15
350700,南平市,2008,308.13,5591439,19348,14.1
350700,南平市,2009,310.1,6216534,21473,13.9
350700,南平市,2010,313.9,7286525,26279,11.7
350700,南平市,2011,313.4,8943055,33775,12.2
350700,南平市,2012,313.9,9967580,37756,11
350700,南平市,2013,316,11058215,34994,10.94
350700,南平市,2014,319.2,12325593,47044,9.6
350700,南平市,2015,319.86,13395148,50932,9.1
350700,南平市,2016,321,14577378,55009,6.8
350700,南平市,2017,319,5263855,NA,NA
350700,南平市,2018,320,17925130,66760,6.6
360100,南昌市,1999,424.2,3998020,NA,8.91
360100,南昌市,2000,432.55,4351022,NA,9.2
360100,南昌市,2001,440.16,4856173,NA,NA
360100,南昌市,2002,448.85,5523746,12552,13.8
360100,南昌市,2003,450.77,6410248,14382,15.5
360100,南昌市,2004,460.79,7704622,17238,16.5
360100,南昌市,2005,475.17,10077025,22390,16.8
360100,南昌市,2006,483.96,11838973,26131,15.1
360100,南昌市,2007,491.31,13898920,30460,15.4
360100,南昌市,2008,494.73,16600847,36105,15
360100,南昌市,2009,497.33,18375008,39669,13.1
360100,南昌市,2010,502.25,22001059,43769,14
360100,南昌市,2011,505,26888724,53023,13
360100,南昌市,2012,507.9,30005236,58715,12.5
360100,南昌市,2013,510.1,33360265,65412,11.18
360100,南昌市,2014,517.7,36679635,70373,9.8
360100,南昌市,2015,520.38,40000140,75879,9.6
360100,南昌市,2016,523,43549927,81598,9
360100,南昌市,2017,525,36408753,NA,NA
360100,南昌市,2018,532,52746716,95825,8.9
320600,南通市,1999,785.99,6704393,NA,10.08
320600,南通市,2000,784.53,7364436,NA,10.9
320600,南通市,2001,782.46,8092955,NA,NA
320600,南通市,2002,780.26,8873292,11356,11.4
320600,南通市,2003,777.62,10067100,12924,13.4
320600,南通市,2004,773.79,12260619,15806,15.6
320600,南通市,2005,770.86,14720800,19979,15.4
320600,南通市,2006,769.79,17583400,22826,15.7
320600,南通市,2007,766.13,21118800,27500,16.2
320600,南通市,2008,763.72,25101300,32815,13.3
320600,南通市,2009,762.66,28728038,37642,14
320600,南通市,2010,762.92,34656700,47419,13
320600,南通市,2011,764.9,40802200,56005,12.1
320600,南通市,2012,765.2,45586700,62506,11.8
320600,南通市,2013,766.5,50388916,65696,10.53
320600,南通市,2014,767.6,56526900,77457,10.5
320600,南通市,2015,766.77,61483955,84236,9.6
320600,南通市,2016,767,67682000,92702,9.3
320600,南通市,2017,764,28626300,NA,NA
320600,南通市,2018,763,84270000,115320,7.2
411300,南阳市,1999,803.56,2601554,NA,10.78
411300,南阳市,2000,1040.29,5196645,NA,7
411300,南阳市,2001,1041.4,5762789,NA,NA
411300,南阳市,2002,1047.76,6250672,5984,9.7
411300,南阳市,2003,1054.38,7241573,6814,11.2
411300,南阳市,2004,1065.58,8933215,8370,15.6
411300,南阳市,2005,1079.14,10534299,9826,13.5
411300,南阳市,2006,1101.78,12030522,11033,13.65
411300,南阳市,2007,1126.71,13763321,13814,13.1
411300,南阳市,2008,1147.61,16364296,16367,12.09
411300,南阳市,2009,1167.51,17144914,16997,10
411300,南阳市,2010,1186.69,19533562,19145,11.6
411300,南阳市,2011,347.2,22023132,21590,11.2
411300,南阳市,2012,1206.3,23407260,23086,10.1
411300,南阳市,2013,1171,24992201,21343,6.77
411300,南阳市,2014,1181.4,26755709,26651,8.5
411300,南阳市,2015,1188.5,28668156,28653,9
411300,南阳市,2016,1195,31149653,31010,8.4
411300,南阳市,2017,1200,7557584,NA,NA
411300,南阳市,2018,1238,35667734,35519,7.4
350200,厦门市,1999,128.99,4582928,NA,14.87
